STATE,STATENAME,ST_CASE,VEH_NO,PVE_FORMS,PMONTH,PMONTHNAME,PDAY,PDAYNAME,PHOUR,PHOURNAME,PMINUTE,PMINUTENAME,PHARM_EV,PHARM_EVNAME,PMAN_COLL,PMAN_COLLNAME,PNUMOCCS,PNUMOCCSNAME,PTYPE,PTYPENAME,PHIT_RUN,PHIT_RUNNAME,PREG_STAT,PREG_STATNAME,POWNER,POWNERNAME,PVIN,PVINNAME,PMODYEAR,PMODYEARNAME,PVPICMAKE,PVPICMAKENAME,PVPICMODEL,PVPICMODELNAME,PVPICBODYCLASS,PVPICBODYCLASSNAME,PMAKE,PMAKENAME,PMODEL,PBODYTYP,PBODYTYPNAME,PICFINALBODY,PICFINALBODYNAME,PGVWR_FROM,PGVWR_FROMNAME,PGVWR_TO,PGVWR_TONAME,PTRAILER,PTRAILERNAME,PTRLR1VIN,PTRLR1VINNAME,PTRLR2VIN,PTRLR2VINNAME,PTRLR3VIN,PTRLR3VINNAME,PTRLR1GVWR,PTRLR1GVWRNAME,PTRLR2GVWR,PTRLR2GVWRNAME,PTRLR3GVWR,PTRLR3GVWRNAME,PMCARR_ID,PMCARR_IDNAME,PMCARR_I1,PMCARR_I1NAME,PMCARR_I2,PMCARR_I2NAME,PV_CONFIG,PV_CONFIGNAME,PCARGTYP,PCARGTYPNAME,PHAZ_INV,PHAZ_INVNAME,PHAZPLAC,PHAZPLACNAME,PHAZ_ID,PHAZ_IDNAME,PHAZ_CNO,PHAZ_CNONAME,PHAZ_REL,PHAZ_RELNAME,PBUS_USE,PBUS_USENAME,PSP_USE,PSP_USENAME,PEM_USE,PEM_USENAME,PUNDEROVERRIDE,PUNDEROVERRIDENAME,PIMPACT1,PIMPACT1NAME,PVEH_SEV,PVEH_SEVNAME,PTOWED,PTOWEDNAME,PM_HARM,PM_HARMNAME,PFIRE,PFIRENAME,PMAK_MOD,PMAK_MODNAME,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PDEATHS
40,Oklahoma,400537,2,1,12,December,15,15,12,12:00pm-12:59pm,10,10,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,99,Reported as Unknown,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1G1PH5S9XB71,1G1PH5S9XB71,2011,2011,467,Chevrolet,1832,Cruze,13,Sedan/Saloon,20,Chevrolet,25,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,20025,Chevrolet Cruze,1,G,1,P,H,5,S,9,X,B,7,1,0
40,Oklahoma,400611,3,2,10,October,15,15,4,4:00am-4:59am,15,15,12,Motor Vehicle In-Transport,2,Front-to-Front,1,01,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,40,Oklahoma,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,5NPD74LF9JH2,5NPD74LF9JH2,2018,2018,498,Hyundai,2735,Elantra,13,Sedan/Saloon,55,Hyundai,35,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,5,5 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,55035,Hyundai Elantra,5,N,P,D,7,4,L,F,9,J,H,2,0
40,Oklahoma,400611,4,2,10,October,15,15,4,4:00am-4:59am,15,15,12,Motor Vehicle In-Transport,2,Front-to-Front,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,40,Oklahoma,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,3GKALTEV7NL2,3GKALTEV7NL2,2022,2022,472,GMC,1858,Terrain,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),23,GMC,402,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,12,12 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,23402,GMC Terrain,3,G,K,A,L,T,E,V,7,N,L,2,0
40,Oklahoma,400611,5,2,10,October,15,15,4,4:00am-4:59am,15,15,12,Motor Vehicle In-Transport,2,Front-to-Front,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,40,Oklahoma,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,3GKALTEV4NL2,3GKALTEV4NL2,2022,2022,472,GMC,1858,Terrain,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),23,GMC,402,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,12,12 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,23402,GMC Terrain,3,G,K,A,L,T,E,V,4,N,L,2,0
40,Oklahoma,400611,6,2,10,October,15,15,4,4:00am-4:59am,15,15,12,Motor Vehicle In-Transport,2,Front-to-Front,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,40,Oklahoma,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1GKKNXLS5PZ1,1GKKNXLS5PZ1,2023,2023,472,GMC,1855,Acadia,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),23,GMC,423,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,12,12 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,23423,GMC Acadia (2013 on. For 2007-2012 see model 008.),1,G,K,K,N,X,L,S,5,P,Z,1,0
40,Oklahoma,400629,2,1,9,September,8,8,6,6:00am-6:59am,33,33,45,Working Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,01,4,"Working Motor Vehicle (highway construction, maintenance, utility only)",0,No,92,No Registration,0,"Not Applicable, Vehicle Not Registered",000000000000,"No VIN Required, Not a Vehicle for Road Use",2015,2015,99997,Other,99997,Other,127,Off-road Vehicle - Construction Equipment,98,Other Make,998,93,Construction equipment other than trucks (includes graders),0,Not Applicable,15,"Class 5: 16,001 - 19,500 lbs. (7,258 - 8,845 kg)",15,"Class 5: 16,001 - 19,500 lbs. (7,258 - 8,845 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,88888888888,None,88,None,888888888,None,19,"Vehicle More Than 10,000 lbs., Other",97,Other,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,5,5 Clock Point,4,Functional Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,98998,Other Make Other (vehicle),0,0,0,0,0,0,0,0,0,0,0,0,0
41,Oregon,410045,2,1,1,January,30,30,20,8:00pm-8:59pm,28,28,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,41,Oregon,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,5TFDW5F17HX6,5TFDW5F17HX6,2017,2017,448,Toyota,2467,Tundra,60,Pickup,49,Toyota,482,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,6,6 Clock Point,6,Disabling Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,49482,Toyota Tundra,5,T,F,D,W,5,F,1,7,H,X,6,0
41,Oregon,410260,2,1,7,July,18,18,5,5:00am-5:59am,24,24,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,41,Oregon,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,3C8FY68B05T5,3C8FY68B05T5,2005,2005,477,Chrysler,3595,PT Cruiser,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),6,Chrysler,52,6,Station Wagon (excluding van and truck based),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,6052,Chrysler PT Cruiser,3,C,8,F,Y,6,8,B,0,5,T,5,0
41,Oregon,410260,3,1,7,July,18,18,5,5:00am-5:59am,24,24,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,2,02,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,53,Washington,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1GBJP32M8B33,1GBJP32M8B33,1981,1981,467,Chevrolet,11491,P - Series,65,Incomplete,20,Chevrolet,870,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",108,Motorhome,13,"Class 3: 10,001 - 14,000 lbs. (4,536 - 6,350 kg)",13,"Class 3: 10,001 - 14,000 lbs. (4,536 - 6,350 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,88888888888,None,88,None,888888888,None,19,"Vehicle More Than 10,000 lbs., Other",97,Other,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,7,"Damage Reported, Extent Unknown",5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,20870,Chevrolet Medium/Heavy Van-Based Vehicle,1,G,B,J,P,3,2,M,8,B,3,3,0
41,Oregon,410265,2,1,7,July,23,23,0,0:00am-0:59am,54,54,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,2,02,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,41,Oregon,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,WAUFL54D7YN0,WAUFL54D7YN0,2000,2000,582,Audi,3151,A8,13,Sedan/Saloon,32,Audi,44,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,8,Not Reported,6,6 Clock Point,6,Disabling Damage,6,Towed,14,Parked Motor Vehicle,0,No or Not Reported,32044,Audi A8,W,A,U,F,L,5,4,D,7,Y,N,0,1
41,Oregon,410265,3,1,7,July,23,23,0,0:00am-0:59am,54,54,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,41,Oregon,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,KMHDH4AE2DU7,KMHDH4AE2DU7,2013,2013,498,Hyundai,2735,Elantra,13,Sedan/Saloon,55,Hyundai,35,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,8,Not Reported,6,6 Clock Point,6,Disabling Damage,6,Towed,14,Parked Motor Vehicle,0,No or Not Reported,55035,Hyundai Elantra,K,M,H,D,H,4,A,E,2,D,U,7,0
41,Oregon,410265,4,1,7,July,23,23,0,0:00am-0:59am,54,54,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,41,Oregon,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,2C3HE66G6XH6,2C3HE66G6XH6,1999,1999,477,Chrysler,1878,300,13,Sedan/Saloon,6,Chrysler,51,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,8,Not Reported,6,6 Clock Point,7,"Damage Reported, Extent Unknown",5,Not Towed,14,Parked Motor Vehicle,0,No or Not Reported,6051,Chrysler 300M/300/300C/300S,2,C,3,H,E,6,6,G,6,X,H,6,0
41,Oregon,410274,2,1,7,July,29,29,2,2:00am-2:59am,13,13,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,41,Oregon,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1HTMMAAM23H5,1HTMMAAM23H5,2003,2003,526,International,2649,MA025,11,Truck,84,International Harvester/Navistar,881,62,"Single-unit straight truck or Cab-Chassis (GVWR range 19,501 to 26,000 lbs.)",0,Not Applicable,16,"Class 6: 19,501 - 26,000 lbs. (8,845 - 11,794 kg)",16,"Class 6: 19,501 - 26,000 lbs. (8,845 - 11,794 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,88888888888,None,88,None,888888888,None,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",1,Van/Enclosed Box,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,8,Not Reported,61,Left,7,"Damage Reported, Extent Unknown",5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,84881,International Harvester/Navistar Medium/Heavy - CBE,1,H,T,M,M,A,A,M,2,3,H,5,0
41,Oregon,410428,2,1,10,October,11,11,16,4:00pm-4:59pm,9,9,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,41,Oregon,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1FTFW1ET2DKG,1FTFW1ET2DKG,2013,2013,460,Ford,1801,F-150,60,Pickup,12,Ford,481,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,12481,Ford F-Series pickup,1,F,T,F,W,1,E,T,2,D,K,G,0
41,Oregon,410454,2,1,10,October,27,27,11,11:00am-11:59am,48,48,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,41,Oregon,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1HTWNAZR76J3,1HTWNAZR76J3,2006,2006,526,International,2692,SF637,11,Truck,84,International Harvester/Navistar,881,63,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",998,Not Reported,18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,88888888888,None,88,None,888888888,None,2,Single-Unit Truck (3 or more axles),4,Dump,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,8,Not Reported,12,12 Clock Point,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,84881,International Harvester/Navistar Medium/Heavy - CBE,1,H,T,W,N,A,Z,R,7,6,J,3,0
41,Oregon,410463,2,1,11,November,3,3,22,10:00pm-10:59pm,40,40,59,Traffic Sign Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,41,Oregon,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1FVMC5DV0GHG,1FVMC5DV0GHG,2016,2016,450,Freightliner,2499,M2,11,Truck,82,Freightliner,881,63,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",999,Unknown,18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,57899748,57899748,57,US DOT,899748,899748,88,"Qualifying Vehicle, Unknown Configuration",98,Unknown Cargo Body Type,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,11,11 Clock Point,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,82881,Freightliner Medium/Heavy - CBE,1,F,V,M,C,5,D,V,0,G,H,G,0
41,Oregon,410496,2,1,11,November,26,26,22,10:00pm-10:59pm,25,25,19,Building,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,41,Oregon,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,5N1DR2MM1HC6,5N1DR2MM1HC6,2017,2017,478,Nissan,1911,Pathfinder,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),35,Nissan/Datsun,401,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,8,Not Reported,98,Not Reported,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,35401,Nissan/Datsun Pathfinder,5,N,1,D,R,2,M,M,1,H,C,6,0
41,Oregon,410496,3,1,11,November,26,26,22,10:00pm-10:59pm,25,25,19,Building,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,41,Oregon,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,JM3TB38V7901,JM3TB38V7901,2009,2009,473,Mazda,2077,CX-9,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),41,Mazda,54,6,Station Wagon (excluding van and truck based),0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,8,Not Reported,98,Not Reported,6,Disabling Damage,8,Not Reported,12,Motor Vehicle In-Transport,0,No or Not Reported,41054,Mazda CX-9 (2007-12 only.For 2013 on see model 421.),J,M,3,T,B,3,8,V,7,9,0,1,0
41,Oregon,410515,3,2,12,December,5,5,12,12:00pm-12:59pm,19,19,12,Motor Vehicle In-Transport,98,Not Reported,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,41,Oregon,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,F25YR750291,F25YR750291,1966,1966,460,Ford,99999,Unknown,60,Pickup,12,Ford,481,34,Light Pickup,0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,8,Not Reported,6,6 Clock Point,6,Disabling Damage,8,Not Reported,12,Motor Vehicle In-Transport,0,No or Not Reported,12481,Ford F-Series pickup,F,2,5,Y,R,7,5,0,2,9,1,,0
41,Oregon,410542,2,1,12,December,20,20,5,5:00am-5:59am,3,3,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,53,Washington,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1GNEK13T15R1,1GNEK13T15R1,2005,2005,467,Chevrolet,1852,Tahoe,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),20,Chevrolet,421,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,98,Not Reported,8,Not Reported,8,Not Reported,12,Motor Vehicle In-Transport,0,No or Not Reported,20421,Chevrolet Fullsize Blazer/Tahoe,1,G,N,E,K,1,3,T,1,5,R,1,0
